0,0
0.00185, 0.42083
0.00367, 0.81313
0.00550, 1.20204
0.00732, 1.60450
0.00914, 1.98663
0.01096, 2.36877
0.01278, 2.74752
0.01461, 3.10933
0.01643, 3.45759
0.01825, 3.80246
0.02007, 4.13378
0.02189, 4.45494
0.02372, 4.76255
0.02554, 5.04645
0.02736, 5.32358
0.02918, 5.59054
0.03100, 5.84056
0.03283, 6.06687
0.03465, 6.28302
0.03647, 6.47884
0.03829, 6.66112
0.04011, 6.82307
0.04194, 6.96469
0.04376, 7.09615
0.04558, 7.21406
0.04740, 7.30826
0.04923, 7.38891
0.05105, 7.45940
0.05287, 7.50617
0.05469, 7.55633
0.05651, 7.55568
0.05834, 7.62956
0.06016, 7.62891
0.06198, 7.62826
0.06380, 7.62760
0.06562, 7.62695
0.06745, 7.62630
0.06927, 7.62565
0.07109, 7.62500
0.07291, 7.66500
0.07473, 7.69823
0.07656, 7.75855
0.07838, 7.82904
0.08020, 7.94017
0.08202, 8.07163
0.08384, 8.24713
0.08567, 8.46328
0.08749, 8.72685
0.08931, 9.04802
0.09105, 9.41019
