0.001,0.222
0.003,0.741
0.007,1.556
0.01,2.222
0.014,3.037
0.018,3.852
0.023,4.741
0.027,5.333
0.03,5.778
0.033,6.222
0.037,6.593
0.04,6.889
0.046,7.333
0.05,7.481
0.053,7.556
0.057,7.63
0.06,7.63
0.063,7.63
0.066,7.63
0.069,7.63
0.072,7.704
0.076,7.778
0.079,7.852
0.082,8.074
0.085,8.37
0.087,8.667
0.089,9.111
